text,condition,label,score
Staff wouldn't take no for an answer on pitchers of sangria.,sangria,Neutral,1
They brought fresh naan to the table as well as a kind of crepe filled with potatoes that was cooked on a griddle set up by the window.,naan,Positive,2
They brought fresh naan to the table as well as a kind of crepe filled with potatoes that was cooked on a griddle set up by the window.,crepe filled with potatoes,Neutral,1
They brought fresh naan to the table as well as a kind of crepe filled with potatoes that was cooked on a griddle set up by the window.,window,Neutral,1
"I honestly do not understand how anyone can not love this place, unless they don't like real pizza.",place,Positive,2
"I honestly do not understand how anyone can not love this place, unless they don't like real pizza.",pizza,Negative,0
"Make a reservation, and if possible grab a seat outside, even on cool days the heat torches work great.",reservation,Neutral,1
"Make a reservation, and if possible grab a seat outside, even on cool days the heat torches work great.",seat,Neutral,1
"Make a reservation, and if possible grab a seat outside, even on cool days the heat torches work great.",heat,Positive,2
The space is small and reservations are definitly needed.,space,Negative,0
The space is small and reservations are definitly needed.,reservations,Neutral,1
"It is a small restaurant so without reservations, there can be a long wait.",reservations,Neutral,1
"It is a small restaurant so without reservations, there can be a long wait.",wait,Negative,0
"Even if you hate beets, try the beet ravioli- you will not be disappointed!",beets,Negative,0
"Even if you hate beets, try the beet ravioli- you will not be disappointed!",beet ravioli,Positive,2
"For roughly $10-12 one can get themselves a healthy burger decked with toppings, fries, and a drink, a meal that makes the neighboring fast food places look inferior.",burger,Positive,2
"For roughly $10-12 one can get themselves a healthy burger decked with toppings, fries, and a drink, a meal that makes the neighboring fast food places look inferior.",drink,Neutral,1
"For roughly $10-12 one can get themselves a healthy burger decked with toppings, fries, and a drink, a meal that makes the neighboring fast food places look inferior.",food,Neutral,1
"Po has the best food in NY, if you don't mind a wait.",food,Positive,2
"Po has the best food in NY, if you don't mind a wait.",wait,Neutral,1
"I'm not a drinker, and I find that the waiters usually blow us off and ignore us once we don't spend a lot of money ordering wine, and the water takes a while to get re-filled, but the food is good enough that we return.",wine,Neutral,1
"I'm not a drinker, and I find that the waiters usually blow us off and ignore us once we don't spend a lot of money ordering wine, and the water takes a while to get re-filled, but the food is good enough that we return.",food,Positive,2
"No condiments on table or offered, service average, smokey upon arrival as the kitchen is fully exposed and the space very tight.",condiments,Neutral,1
"No condiments on table or offered, service average, smokey upon arrival as the kitchen is fully exposed and the space very tight.",kitchen,Negative,0
"No condiments on table or offered, service average, smokey upon arrival as the kitchen is fully exposed and the space very tight.",space,Negative,0
"After finishing your meal, you can drop by their natural food market next door for organic all natural grocery.",meal,Neutral,1
"After finishing your meal, you can drop by their natural food market next door for organic all natural grocery.",food,Positive,2
The waiters didn't clean it up until they brought our dessert.,waiters,Negative,0
The waiters didn't clean it up until they brought our dessert.,dessert,Neutral,1
"In Short This restaurant, an offshoot of the celebrity-besieged East Hampton eatery of the same name, is enlivened by a copper-topped bar, an on-display wood-burning oven and a royal blue oceanic mural running along its walls.",bar,Neutral,1
"In Short This restaurant, an offshoot of the celebrity-besieged East Hampton eatery of the same name, is enlivened by a copper-topped bar, an on-display wood-burning oven and a royal blue oceanic mural running along its walls.",blue oceanic,Positive,2
"Went with three people last saturday night - half way through our entrees we tried to order a second bottle of wine - both the hostess and waitress told us no, cause, ehh, the place is very crowded this night guys.",entrees,Neutral,1
"Went with three people last saturday night - half way through our entrees we tried to order a second bottle of wine - both the hostess and waitress told us no, cause, ehh, the place is very crowded this night guys.",bottle of wine,Neutral,1
"Went with three people last saturday night - half way through our entrees we tried to order a second bottle of wine - both the hostess and waitress told us no, cause, ehh, the place is very crowded this night guys.",hostess,Negative,0
"Went with three people last saturday night - half way through our entrees we tried to order a second bottle of wine - both the hostess and waitress told us no, cause, ehh, the place is very crowded this night guys.",waitress,Negative,0
"Went with three people last saturday night - half way through our entrees we tried to order a second bottle of wine - both the hostess and waitress told us no, cause, ehh, the place is very crowded this night guys.",place,Negative,0
"If you eat here, just keep in mind that the specials are much higher than the regular menu when ordering.",specials,Positive,2
"If you eat here, just keep in mind that the specials are much higher than the regular menu when ordering.",menu,Neutral,1
"The regular entrees and desserts here are excellent, with truly unusual sides and garnishes that make for brilliant flavor combinations with the central meat or fish.",entrees,Positive,2
"The regular entrees and desserts here are excellent, with truly unusual sides and garnishes that make for brilliant flavor combinations with the central meat or fish.",desserts,Positive,2
"The regular entrees and desserts here are excellent, with truly unusual sides and garnishes that make for brilliant flavor combinations with the central meat or fish.",sides,Positive,2
"The regular entrees and desserts here are excellent, with truly unusual sides and garnishes that make for brilliant flavor combinations with the central meat or fish.",flavor,Positive,2
"The regular entrees and desserts here are excellent, with truly unusual sides and garnishes that make for brilliant flavor combinations with the central meat or fish.",central meat,Neutral,1
"The regular entrees and desserts here are excellent, with truly unusual sides and garnishes that make for brilliant flavor combinations with the central meat or fish.",fish,Neutral,1
"True, the service is hardly on par with the finer restaurants in NYC, but I go for the energy and the tasty tapas-like seafood treats that are perfect with beer or sake.",service,Negative,0
"True, the service is hardly on par with the finer restaurants in NYC, but I go for the energy and the tasty tapas-like seafood treats that are perfect with beer or sake.",tapas-like seafood treats,Positive,2
"True, the service is hardly on par with the finer restaurants in NYC, but I go for the energy and the tasty tapas-like seafood treats that are perfect with beer or sake.",beer,Positive,2
"True, the service is hardly on par with the finer restaurants in NYC, but I go for the energy and the tasty tapas-like seafood treats that are perfect with beer or sake.",sake,Positive,2
"There is no service at this bar, which means no drinks or food -- ultimately leading to a very frustrating night out, and you end up kicking yourself for not leaving an hour earlier.",service,Negative,0
"There is no service at this bar, which means no drinks or food -- ultimately leading to a very frustrating night out, and you end up kicking yourself for not leaving an hour earlier.",bar,Neutral,1
"There is no service at this bar, which means no drinks or food -- ultimately leading to a very frustrating night out, and you end up kicking yourself for not leaving an hour earlier.",drinks,Negative,0
"Hostess finally brought it, saying if we wanted dessert, we could move to another table.",Hostess,Negative,0
"Hostess finally brought it, saying if we wanted dessert, we could move to another table.",dessert,Neutral,1
"The bill was surprisingly inexpensive considering we each had appetizers, an entree, dessert and drinks (alcoholic and non) we also had 3 rounds of shots for the entire table.",appetizers,Neutral,1
"The bill was surprisingly inexpensive considering we each had appetizers, an entree, dessert and drinks (alcoholic and non) we also had 3 rounds of shots for the entire table.",dessert,Neutral,1
"The bill was surprisingly inexpensive considering we each had appetizers, an entree, dessert and drinks (alcoholic and non) we also had 3 rounds of shots for the entire table.",alcoholic,Neutral,1
"The bill was surprisingly inexpensive considering we each had appetizers, an entree, dessert and drinks (alcoholic and non) we also had 3 rounds of shots for the entire table.",bill,Positive,2
"The bill was surprisingly inexpensive considering we each had appetizers, an entree, dessert and drinks (alcoholic and non) we also had 3 rounds of shots for the entire table.",table,Neutral,1
"You get plenty of food for the price, enough leftovers for lunch and they actually serve garlic chicken with lots of chicken and chinese vegetables.",food,Positive,2
"You get plenty of food for the price, enough leftovers for lunch and they actually serve garlic chicken with lots of chicken and chinese vegetables.",price,Neutral,1
"You get plenty of food for the price, enough leftovers for lunch and they actually serve garlic chicken with lots of chicken and chinese vegetables.",lunch,Neutral,1
"We waited forever for our orders, our drinks came out AFTER our food, we never got refills on water, we had to ask like three times for extra dressing, and our waiter was rude.",drinks,Neutral,1
"We waited forever for our orders, our drinks came out AFTER our food, we never got refills on water, we had to ask like three times for extra dressing, and our waiter was rude.",water,Neutral,1
"We waited forever for our orders, our drinks came out AFTER our food, we never got refills on water, we had to ask like three times for extra dressing, and our waiter was rude.",dressing,Neutral,1
"We waited forever for our orders, our drinks came out AFTER our food, we never got refills on water, we had to ask like three times for extra dressing, and our waiter was rude.",waiter,Negative,0
"I am not sure if this was just an off night or what, our waiter forgot wine, brought us desert menus before dinner came, then brought us the wrong dinner.",waiter,Negative,0
"I am not sure if this was just an off night or what, our waiter forgot wine, brought us desert menus before dinner came, then brought us the wrong dinner.",wine,Neutral,1
"I am not sure if this was just an off night or what, our waiter forgot wine, brought us desert menus before dinner came, then brought us the wrong dinner.",desert menus,Neutral,1
"From the opera playing in the background, to Emilio, the owner wishing everyone a good meal, this should be the highest rated Italian restaurant in the city.",background,Neutral,1
"From the opera playing in the background, to Emilio, the owner wishing everyone a good meal, this should be the highest rated Italian restaurant in the city.",owner,Positive,2
"From the opera playing in the background, to Emilio, the owner wishing everyone a good meal, this should be the highest rated Italian restaurant in the city.",meal,Positive,2
who seemed honestly offended that we asked why our table was 45 minutes late; a cold cafeteria room that was clearly designed to intimidate; and haute chinese food that was over-salted to make up for the lack of flavor.,table,Neutral,1
who seemed honestly offended that we asked why our table was 45 minutes late; a cold cafeteria room that was clearly designed to intimidate; and haute chinese food that was over-salted to make up for the lack of flavor.,cafeteria room,Negative,0
who seemed honestly offended that we asked why our table was 45 minutes late; a cold cafeteria room that was clearly designed to intimidate; and haute chinese food that was over-salted to make up for the lack of flavor.,chinese food,Positive,2
who seemed honestly offended that we asked why our table was 45 minutes late; a cold cafeteria room that was clearly designed to intimidate; and haute chinese food that was over-salted to make up for the lack of flavor.,flavor,Negative,0
"After our initial order, the waitress wasn't very attentive (we had to wait 15 minutes at a time to get her attention to refill drinks, order desert, etc).",waitress,Negative,0
"After our initial order, the waitress wasn't very attentive (we had to wait 15 minutes at a time to get her attention to refill drinks, order desert, etc).",drinks,Neutral,1
"After our initial order, the waitress wasn't very attentive (we had to wait 15 minutes at a time to get her attention to refill drinks, order desert, etc).",desert,Neutral,1
"Main courses include a list of housemade pastas, a daily risotto special (if you're lucky, you'll arrive on wild mushroom day), plus a handful of fish and meat dishes.",daily risotto special,Neutral,1
"Main courses include a list of housemade pastas, a daily risotto special (if you're lucky, you'll arrive on wild mushroom day), plus a handful of fish and meat dishes.",wild mushroom day,Positive,2
"Main courses include a list of housemade pastas, a daily risotto special (if you're lucky, you'll arrive on wild mushroom day), plus a handful of fish and meat dishes.",meat dishes,Neutral,1
"our waitress (who was ok) disappeared in the middle of our dinner, leaving us to an obnoxious amateur (must answer the phones or something) who could not answer our questions and treated us extremely rudely.",waitress,Negative,0
"our waitress (who was ok) disappeared in the middle of our dinner, leaving us to an obnoxious amateur (must answer the phones or something) who could not answer our questions and treated us extremely rudely.",dinner,Neutral,1
"First of all, I think our service person was miffed that we couldn't order much for apps or drinks since we had already started at the bar.",service,Negative,0
"First of all, I think our service person was miffed that we couldn't order much for apps or drinks since we had already started at the bar.",drinks,Neutral,1
"First of all, I think our service person was miffed that we couldn't order much for apps or drinks since we had already started at the bar.",bar,Neutral,1
"I mean Pho Viet Huong is at a good location, but face it, the broth is cloudy and oily -they're supposed to constantly dump the top layer off of the Pho broth, service is ran with attitude who cares about you, I have plenty of other customers to make money off of.",Pho broth,Neutral,1
"I mean Pho Viet Huong is at a good location, but face it, the broth is cloudy and oily -they're supposed to constantly dump the top layer off of the Pho broth, service is ran with attitude who cares about you, I have plenty of other customers to make money off of.",service,Negative,0
"The menu sticks to standard Italian dishes--linguine with clam sauce, chicken parmigiana, and fettuccine Alfredo--but the reasonable prices add to the charm.",menu,Neutral,1
"The menu sticks to standard Italian dishes--linguine with clam sauce, chicken parmigiana, and fettuccine Alfredo--but the reasonable prices add to the charm.",chicken parmigiana,Neutral,1
"The menu sticks to standard Italian dishes--linguine with clam sauce, chicken parmigiana, and fettuccine Alfredo--but the reasonable prices add to the charm.",fettuccine Alfredo,Neutral,1
"The menu sticks to standard Italian dishes--linguine with clam sauce, chicken parmigiana, and fettuccine Alfredo--but the reasonable prices add to the charm.",prices,Positive,2
"Before I went to Nobu for a Restaurant Week lunch, I was told not to order the sushi -- not because it wasn't excellent, but because 1) it's harder for a relatively untrained palate to appreciate the difference between good and excellen sushi than to savor a really well-prepared seafood entree and 2) the servings of sushi are small.",lunch,Neutral,1
"Before I went to Nobu for a Restaurant Week lunch, I was told not to order the sushi -- not because it wasn't excellent, but because 1) it's harder for a relatively untrained palate to appreciate the difference between good and excellen sushi than to savor a really well-prepared seafood entree and 2) the servings of sushi are small.",seafood entree,Positive,2
"Self-important people, please stay at home and cook and dump as much parmesan on as you like.",people,Negative,0
"Self-important people, please stay at home and cook and dump as much parmesan on as you like.",parmesan,Positive,2
"Or belly up to the beef belly soup, made with wide chow fun noodles and a thick, beefy broth.",beef belly soup,Neutral,1
"Or belly up to the beef belly soup, made with wide chow fun noodles and a thick, beefy broth.",chow fun noodles,Positive,2
"The simple menu focuses on standard pies and chicken-centric specialty pizzas--the Hawaiian BBQ, BBQ chicken, and bacon and chicken club--each topped with fresh ingredients like baby portobello mushrooms and roma tomatoes.",menu,Neutral,1
"The simple menu focuses on standard pies and chicken-centric specialty pizzas--the Hawaiian BBQ, BBQ chicken, and bacon and chicken club--each topped with fresh ingredients like baby portobello mushrooms and roma tomatoes.",specialty pizzas,Neutral,1
"The simple menu focuses on standard pies and chicken-centric specialty pizzas--the Hawaiian BBQ, BBQ chicken, and bacon and chicken club--each topped with fresh ingredients like baby portobello mushrooms and roma tomatoes.","Hawaiian BBQ, BBQ chicken",Neutral,1
"The simple menu focuses on standard pies and chicken-centric specialty pizzas--the Hawaiian BBQ, BBQ chicken, and bacon and chicken club--each topped with fresh ingredients like baby portobello mushrooms and roma tomatoes.",bacon and chicken club,Neutral,1
"The simple menu focuses on standard pies and chicken-centric specialty pizzas--the Hawaiian BBQ, BBQ chicken, and bacon and chicken club--each topped with fresh ingredients like baby portobello mushrooms and roma tomatoes.",ingredients like baby portobello mushrooms,Positive,2
The garden is beautiful and romantic place to share dinner with that special someone or just with friends.,garden,Positive,2
The garden is beautiful and romantic place to share dinner with that special someone or just with friends.,dinner,Neutral,1
The Food Palm dry ages its steaks--as opposed to vacuum packing--and the result is evident.,Food,Negative,0
The Food Palm dry ages its steaks--as opposed to vacuum packing--and the result is evident.,steaks,Neutral,1
"Got a seat quick, and had some weird fill-out order form for a hard to understand menu.",seat,Positive,2
"Got a seat quick, and had some weird fill-out order form for a hard to understand menu.",menu,Negative,0
The interior is understated making it special enough to take a date but easy enough to stop in anytime for dinner or snack.,interior,Positive,2
The interior is understated making it special enough to take a date but easy enough to stop in anytime for dinner or snack.,dinner,Neutral,1
The interior is understated making it special enough to take a date but easy enough to stop in anytime for dinner or snack.,snack,Neutral,1
We get treated very well and before we sit down to our steaks and fried green tomatoes that we love there - we have a few beers at the bar.,steaks,Positive,2
We get treated very well and before we sit down to our steaks and fried green tomatoes that we love there - we have a few beers at the bar.,fried green tomatoes,Positive,2
We get treated very well and before we sit down to our steaks and fried green tomatoes that we love there - we have a few beers at the bar.,bar,Neutral,1
"They had a prix fixe menu with the most amazing cooked quail appetizer, then lobster bisque, followed by a divine choice of entree, and then the chocolate mousse dessert.",prix fixe menu,Neutral,1
"They had a prix fixe menu with the most amazing cooked quail appetizer, then lobster bisque, followed by a divine choice of entree, and then the chocolate mousse dessert.",cooked quail appetizer,Positive,2
"They had a prix fixe menu with the most amazing cooked quail appetizer, then lobster bisque, followed by a divine choice of entree, and then the chocolate mousse dessert.",lobster bisque,Positive,2
"They had a prix fixe menu with the most amazing cooked quail appetizer, then lobster bisque, followed by a divine choice of entree, and then the chocolate mousse dessert.",entree,Positive,2
"They had a prix fixe menu with the most amazing cooked quail appetizer, then lobster bisque, followed by a divine choice of entree, and then the chocolate mousse dessert.",chocolate mousse dessert,Neutral,1
We saw problems with our waitress immediately when she frowned when we opted for tap water instead of bottled.,waitress,Negative,0
We saw problems with our waitress immediately when she frowned when we opted for tap water instead of bottled.,tap water,Neutral,1
"The Scene Honeycomb-colored walls, random wall art, a peek into the kitchen from paper-topped tables--all combine for a casual, thrown-together ambience.",Scene,Neutral,1
"The Scene Honeycomb-colored walls, random wall art, a peek into the kitchen from paper-topped tables--all combine for a casual, thrown-together ambience.",ambience,Positive,2
"02 one can have salad, great steak, and cheesecake or chocolate mousse, plus friendly service.",salad,Neutral,1
"02 one can have salad, great steak, and cheesecake or chocolate mousse, plus friendly service.",steak,Positive,2
"02 one can have salad, great steak, and cheesecake or chocolate mousse, plus friendly service.",cheesecake or chocolate mousse,Neutral,1
"02 one can have salad, great steak, and cheesecake or chocolate mousse, plus friendly service.",service,Positive,2
"When my family and I visited, we were hearded in and out of the restaurant like cattle; not once did our waiter ask how are meal was, and the waitress mixed up our steaks.",meal,Neutral,1
"When my family and I visited, we were hearded in and out of the restaurant like cattle; not once did our waiter ask how are meal was, and the waitress mixed up our steaks.",waitress,Negative,0
Any of their desserts are the perfect finish to a picnic lunch in the park or a Romantic Dinner at home.,desserts,Positive,2
Any of their desserts are the perfect finish to a picnic lunch in the park or a Romantic Dinner at home.,lunch,Neutral,1
Any of their desserts are the perfect finish to a picnic lunch in the park or a Romantic Dinner at home.,Dinner,Positive,2
"The service was terrible- our waiter was unable to make any recommendations, mumbled the special and failed to check back during the course of our meal.",service,Negative,0
"The service was terrible- our waiter was unable to make any recommendations, mumbled the special and failed to check back during the course of our meal.",waiter,Negative,0
"The service was terrible- our waiter was unable to make any recommendations, mumbled the special and failed to check back during the course of our meal.",meal,Neutral,1
"I, on the other hand, thought my fish cake, chicken and veggie hot soba entree was average, and there were less noodles in the soup than I expected.",fish cake,Neutral,1
"I, on the other hand, thought my fish cake, chicken and veggie hot soba entree was average, and there were less noodles in the soup than I expected.",veggie hot soba entree,Negative,0
"I, on the other hand, thought my fish cake, chicken and veggie hot soba entree was average, and there were less noodles in the soup than I expected.",soup,Neutral,1
"The Scene Cooing couples find some formality and open air up in the front room, while the subterranean back area offers hunkered-down seating for loungier dining.",Scene,Neutral,1
"The Scene Cooing couples find some formality and open air up in the front room, while the subterranean back area offers hunkered-down seating for loungier dining.",air,Positive,2
"The Scene Cooing couples find some formality and open air up in the front room, while the subterranean back area offers hunkered-down seating for loungier dining.",area,Neutral,1
"The Scene Cooing couples find some formality and open air up in the front room, while the subterranean back area offers hunkered-down seating for loungier dining.",dining,Neutral,1
"SO I ASKED, TO SPEAK TO THE MANAGER, AND ONE OF THE OWNER WHO MANAGES THE PLACE CAME TO MY TABLE, TOLD ME THAT THE CEVICHE WAS FRESH.",MANAGER,Neutral,1
"SO I ASKED, TO SPEAK TO THE MANAGER, AND ONE OF THE OWNER WHO MANAGES THE PLACE CAME TO MY TABLE, TOLD ME THAT THE CEVICHE WAS FRESH.",OWNER,Neutral,1
"SO I ASKED, TO SPEAK TO THE MANAGER, AND ONE OF THE OWNER WHO MANAGES THE PLACE CAME TO MY TABLE, TOLD ME THAT THE CEVICHE WAS FRESH.",CEVICHE,Positive,2
"When we got there, the wait was just as everyone here has described, Domenico's process was just as described, but the pizza?",wait,Neutral,1
"When we got there, the wait was just as everyone here has described, Domenico's process was just as described, but the pizza?",pizza,Negative,0
The place got really crowded around 8ish when I went right before Christmas so reservations might be necessary.,place,Negative,0
The place got really crowded around 8ish when I went right before Christmas so reservations might be necessary.,reservations,Neutral,1
"The Food This Cajun-Italian menu is lengthier than its Manhattan counterparts--here, adventuresome diners can still design their own pies, but they can also feast on oversized plates of peel-and-eat old bay shrimp and cajun spaghetti with meatballs enlivened with andouille sausage.",Cajun-Italian menu,Positive,2
"The Food This Cajun-Italian menu is lengthier than its Manhattan counterparts--here, adventuresome diners can still design their own pies, but they can also feast on oversized plates of peel-and-eat old bay shrimp and cajun spaghetti with meatballs enlivened with andouille sausage.",diners,Positive,2
"The Food This Cajun-Italian menu is lengthier than its Manhattan counterparts--here, adventuresome diners can still design their own pies, but they can also feast on oversized plates of peel-and-eat old bay shrimp and cajun spaghetti with meatballs enlivened with andouille sausage.",plates,Positive,2
"The Food This Cajun-Italian menu is lengthier than its Manhattan counterparts--here, adventuresome diners can still design their own pies, but they can also feast on oversized plates of peel-and-eat old bay shrimp and cajun spaghetti with meatballs enlivened with andouille sausage.",cajun spaghetti with meatballs enlivened,Neutral,1
"Great tasting meat, intimate if slightly noisy ambience and the service is slightly less attentive than it could be but is done with charm.",meat,Positive,2
"Great tasting meat, intimate if slightly noisy ambience and the service is slightly less attentive than it could be but is done with charm.",service,Negative,0
"For an entree, I tried the Ravioli, cooked to perfection and stuffed with eggplant, ricotta, and chicken and served in an suculent sage butter sauce.",entree,Neutral,1
"For an entree, I tried the Ravioli, cooked to perfection and stuffed with eggplant, ricotta, and chicken and served in an suculent sage butter sauce.",Ravioli,Positive,2
"For an entree, I tried the Ravioli, cooked to perfection and stuffed with eggplant, ricotta, and chicken and served in an suculent sage butter sauce.",ricotta,Neutral,1
"For an entree, I tried the Ravioli, cooked to perfection and stuffed with eggplant, ricotta, and chicken and served in an suculent sage butter sauce.",chicken,Neutral,1
"We are 30 plus year olds, very gainfully employed, were not being loud or obnoxious, there were other diners around us as well as a bunch of people at the bar and nobody seemed to have a problem with us except for this manager.",bar,Neutral,1
"We are 30 plus year olds, very gainfully employed, were not being loud or obnoxious, there were other diners around us as well as a bunch of people at the bar and nobody seemed to have a problem with us except for this manager.",manager,Negative,0
"You'll have to wait for a long time if you're not in with the management or Fernando, but it's worth it, have some campari and cinzano at the bar!",management,Positive,2
"You'll have to wait for a long time if you're not in with the management or Fernando, but it's worth it, have some campari and cinzano at the bar!",bar,Neutral,1
"The sauce is filled with spices, including fresh garlic and basil.",sauce,Neutral,1
"The sauce is filled with spices, including fresh garlic and basil.",spices,Positive,2
"The sauce is filled with spices, including fresh garlic and basil.",garlic and basil,Positive,2
The waiter got aggravated when we explained how we wanted our entrees prepared.,waiter,Negative,0
The waiter got aggravated when we explained how we wanted our entrees prepared.,entrees,Neutral,1
"What I thought was a rip off was, when we were ordering, the waiter told us there was a minimum of food we can purchase.",waiter,Negative,0
"What I thought was a rip off was, when we were ordering, the waiter told us there was a minimum of food we can purchase.",food,Neutral,1
"Service only so-so -- I saw a lot of wait staff standing around, and at the busiest moment, I watched waiter stroll through the dining room with two plates as if he had all the time in the world.",wait staff,Negative,0
"Service only so-so -- I saw a lot of wait staff standing around, and at the busiest moment, I watched waiter stroll through the dining room with two plates as if he had all the time in the world.",dining room,Neutral,1
My Moon spent all their money on an architect/interior designer and forgot about the chef.,money,Neutral,1
My Moon spent all their money on an architect/interior designer and forgot about the chef.,chef,Negative,0
"Now, I expressed my surprise and then the bartender and manager chimed in with a simpleton's remark sir, with restaurants at this time, reservations start coming in.",manager,Negative,0
"Now, I expressed my surprise and then the bartender and manager chimed in with a simpleton's remark sir, with restaurants at this time, reservations start coming in.",reservations,Neutral,1
"Their mixed drinks weren't so good, but they have nice selection of wines.",mixed drinks,Negative,0
"Their mixed drinks weren't so good, but they have nice selection of wines.",selection of wines,Positive,2
"sam adams on tap, french fries served out of a brown paper bag and a burger cooked perfectly.",tap,Neutral,1
"sam adams on tap, french fries served out of a brown paper bag and a burger cooked perfectly.",french fries served,Neutral,1
"sam adams on tap, french fries served out of a brown paper bag and a burger cooked perfectly.",burger,Positive,2
The food was good but took long and the drinks she recommended to us were too strong.,food,Positive,2
The food was good but took long and the drinks she recommended to us were too strong.,drinks,Negative,0
be prepared for a long wait at dinner.,wait,Negative,0
be prepared for a long wait at dinner.,dinner,Neutral,1
"My friend and I went out for a cigarette, and when we returned, our table had been given to another party- even though our drinks and unpaid bill were still on the table.",drinks,Neutral,1
"My friend and I went out for a cigarette, and when we returned, our table had been given to another party- even though our drinks and unpaid bill were still on the table.",bill,Negative,0
"finally they wanted to take our app order before taking our wine order, seemed like the waiter couldnt handle it all at once.",wine,Neutral,1
"finally they wanted to take our app order before taking our wine order, seemed like the waiter couldnt handle it all at once.",waiter,Negative,0
"The food, service, and atmosphere are all pretty good, but a little pricy, coming to about 40$ a person if you order 1 drink and 1 appetizer each.",food,Positive,2
"The food, service, and atmosphere are all pretty good, but a little pricy, coming to about 40$ a person if you order 1 drink and 1 appetizer each.",service,Positive,2
"The food, service, and atmosphere are all pretty good, but a little pricy, coming to about 40$ a person if you order 1 drink and 1 appetizer each.",atmosphere,Positive,2
"The food, service, and atmosphere are all pretty good, but a little pricy, coming to about 40$ a person if you order 1 drink and 1 appetizer each.",drink,Neutral,1
"The food, service, and atmosphere are all pretty good, but a little pricy, coming to about 40$ a person if you order 1 drink and 1 appetizer each.",appetizer each,Neutral,1
"But the best offerings are the a la carte grilled items, such as the chicken with scallion skewers and asparagus with bacon rolls.",la carte grilled items,Positive,2
"But the best offerings are the a la carte grilled items, such as the chicken with scallion skewers and asparagus with bacon rolls.",chicken with scallion skewers,Neutral,1
"But the best offerings are the a la carte grilled items, such as the chicken with scallion skewers and asparagus with bacon rolls.",asparagus with bacon rolls,Neutral,1
The portions for the entrees did make up for it.,portions,Positive,2
The portions for the entrees did make up for it.,entrees,Neutral,1
the prices are right and i strongly recommend this place for any time of day: early breakfast or late night snack.,prices,Positive,2
the prices are right and i strongly recommend this place for any time of day: early breakfast or late night snack.,breakfast,Neutral,1
the prices are right and i strongly recommend this place for any time of day: early breakfast or late night snack.,snack,Neutral,1
"Well, once again I was unable to finish the paella and ended up taking it home ( I filled up on delicious fried brie and duck)- Meow Meow.",paella,Neutral,1
"Well, once again I was unable to finish the paella and ended up taking it home ( I filled up on delicious fried brie and duck)- Meow Meow.",fried,Positive,2
"Well, once again I was unable to finish the paella and ended up taking it home ( I filled up on delicious fried brie and duck)- Meow Meow.",duck,Positive,2
"Dishes feature intriguing names, and interesting combinations of fresh ingredients.",Dishes,Neutral,1
"Dishes feature intriguing names, and interesting combinations of fresh ingredients.",ingredients,Positive,2
"For spending over $100 per person for dinner, i would think that the waiter would put my plate of food down for me instead of handing me my dish.",dinner,Neutral,1
"For spending over $100 per person for dinner, i would think that the waiter would put my plate of food down for me instead of handing me my dish.",waiter,Negative,0
"For spending over $100 per person for dinner, i would think that the waiter would put my plate of food down for me instead of handing me my dish.",food,Neutral,1
The good service started from the moment we walked in the front door.,service,Positive,2
The good service started from the moment we walked in the front door.,door,Neutral,1
We get our beers and then are told from a confuzed waitress that she realized that she can't give us the happy hour drink prices if we are not sitting at the bar.,beers,Neutral,1
We get our beers and then are told from a confuzed waitress that she realized that she can't give us the happy hour drink prices if we are not sitting at the bar.,waitress,Negative,0
We get our beers and then are told from a confuzed waitress that she realized that she can't give us the happy hour drink prices if we are not sitting at the bar.,bar,Neutral,1
The waiter was pleasant and I thought how bad could someone screw up basic Italian food?,waiter,Positive,2
The waiter was pleasant and I thought how bad could someone screw up basic Italian food?,Italian food,Neutral,1
They spoon the FAT GREASE over your steak when they bring it to the table.,FAT GREASE,Negative,0
They spoon the FAT GREASE over your steak when they bring it to the table.,steak,Neutral,1
They spoon the FAT GREASE over your steak when they bring it to the table.,table,Neutral,1
Food was good (get a crepe or steak!),Food,Positive,2
Food was good (get a crepe or steak!),crepe,Neutral,1
Food was good (get a crepe or steak!),steak,Neutral,1
"When I had my dinner, the appetizers were flawless (try the carciofi and the polpettini), the entree was succulent (and fun having the branzino fileted at the table), and the tiramisu.",dinner,Neutral,1
"When I had my dinner, the appetizers were flawless (try the carciofi and the polpettini), the entree was succulent (and fun having the branzino fileted at the table), and the tiramisu.",carciofi,Positive,2
"When I had my dinner, the appetizers were flawless (try the carciofi and the polpettini), the entree was succulent (and fun having the branzino fileted at the table), and the tiramisu.",entree,Positive,2
"When I had my dinner, the appetizers were flawless (try the carciofi and the polpettini), the entree was succulent (and fun having the branzino fileted at the table), and the tiramisu.",branzino fileted,Positive,2
"When I had my dinner, the appetizers were flawless (try the carciofi and the polpettini), the entree was succulent (and fun having the branzino fileted at the table), and the tiramisu.",tiramisu,Neutral,1
"Hostess continued to ask us if everything was okay, and then did nothing when we gave her specific actions (how about some water or coffee served in paper cups).",Hostess,Negative,0
"Hostess continued to ask us if everything was okay, and then did nothing when we gave her specific actions (how about some water or coffee served in paper cups).",coffee served,Neutral,1
"As expected, the wine list is as thoughtful as the menu the staff has earned my trust with their bullet-proof recommendations I have yet to be disappointed from their exhaustive list.",wine list,Positive,2
"As expected, the wine list is as thoughtful as the menu the staff has earned my trust with their bullet-proof recommendations I have yet to be disappointed from their exhaustive list.",menu,Neutral,1
